fips,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state,hud_area_code,countyname,pop,state_alpha,metro
4815799999,812,907,1104,1509,1897,48,METRO26420M26420,Fort Bend County,585375,TX,1
4815999999,526,547,700,882,1230,48,NCNTY48159N48159,Franklin County,10605,TX,0
4816199999,526,577,700,1012,1230,48,NCNTY48161N48161,Freestone County,19816,TX,0
4816399999,596,611,700,921,1230,48,NCNTY48163N48163,Frio County,17217,TX,0
4816599999,526,557,700,1012,1230,48,NCNTY48165N48165,Gaines County,17526,TX,0
4816799999,812,907,1104,1509,1897,48,METRO26420M26420,Galveston County,291309,TX,1
4816999999,526,557,700,1012,1230,48,NCNTY48169N48169,Garza County,6461,TX,0
4817199999,732,736,974,1363,1471,48,NCNTY48171N48171,Gillespie County,24837,TX,0
4817399999,564,597,751,997,1157,48,NCNTY48173N48173,Glasscock County,1226,TX,0
4817599999,693,784,960,1251,1328,48,METRO47020M47020,Goliad County,7210,TX,1
4817799999,533,537,710,978,1094,48,NCNTY48177N48177,Gonzales County,19807,TX,0
4817999999,580,584,772,969,1190,48,NCNTY48179N48179,Gray County,22535,TX,0
4818199999,604,708,892,1212,1354,48,METRO43300M43300,Grayson County,120877,TX,1
4818399999,585,766,910,1195,1431,48,METRO30980M30980,Gregg County,121730,TX,1
4818599999,526,529,700,992,1079,48,NCNTY48185N48185,Grimes County,26604,TX,0
4818799999,688,844,1050,1379,1689,48,METRO41700M41700,Guadalupe County,131533,TX,1
4818999999,450,602,700,1012,1079,48,NCNTY48189N48189,Hale County,36273,TX,0
4819199999,526,568,700,1012,1079,48,NCNTY48191N48191,Hall County,3353,TX,0
4819399999,534,572,711,944,1096,48,NCNTY48193N48193,Hamilton County,8517,TX,0
4819599999,555,577,739,926,1139,48,NCNTY48195N48195,Hansford County,5613,TX,0
4819799999,526,529,700,930,1079,48,NCNTY48197N48197,Hardeman County,4139,TX,0
4819999999,647,745,920,1187,1310,48,METRO13140M13140,Hardin County,54635,TX,1
4820199999,812,907,1104,1509,1897,48,METRO26420M26420,Harris County,4092459,TX,1
4820399999,513,680,799,1046,1080,48,NCNTY48203N48203,Harrison County,65631,TX,0
4820599999,603,701,803,1161,1237,48,NCNTY48205N48205,Hartley County,6062,TX,0
4820799999,526,611,700,877,1079,48,NCNTY48207N48207,Haskell County,5899,TX,0
4820999999,931,1086,1315,1734,2099,48,METRO12420M12420,Hays County,157107,TX,1
4821199999,565,623,752,1002,1321,48,NCNTY48211N48211,Hemphill County,3807,TX,0
4821399999,593,641,817,1081,1290,48,NCNTY48213N48213,Henderson County,78532,TX,0
4821599999,582,586,757,963,1097,48,METRO32580M32580,Hidalgo County,774769,TX,1
4821799999,484,588,754,945,1019,48,NCNTY48217N48217,Hill County,35089,TX,0
4821999999,559,589,744,932,1146,48,NCNTY48219N48219,Hockley County,22935,TX,0
4822199999,688,814,983,1326,1651,48,METRO19100N48221,Hood County,51182,TX,1
4822399999,560,586,745,1025,1176,48,NCNTY48223N48223,Hopkins County,35161,TX,0
4822599999,457,538,712,892,962,48,NCNTY48225N48225,Houston County,23732,TX,0
4822799999,662,716,881,1104,1240,48,NCNTY48227N48227,Howard County,35012,TX,0
4822999999,551,700,858,1075,1461,48,METRO21340N48229,Hudspeth County,3476,TX,1
4823199999,836,989,1201,1600,2080,48,METRO19100M19100,Hunt County,86129,TX,1
4823399999,587,590,781,996,1289,48,NCNTY48233N48233,Hutchinson County,22150,TX,0
4823599999,615,732,958,1293,1539,48,METRO41660M41660,Irion County,1599,TX,1
4823799999,637,640,847,1061,1239,48,NCNTY48237N48237,Jack County,9044,TX,0
4823999999,622,637,828,1157,1161,48,NCNTY48239N48239,Jackson County,14075,TX,0
4824199999,591,594,786,985,1062,48,NCNTY48241N48241,Jasper County,35710,TX,0
4824399999,800,847,1065,1414,1496,48,NCNTY48243N48243,Jeff Davis County,2342,TX,0
4824599999,647,745,920,1187,1310,48,METRO13140M13140,Jefferson County,252273,TX,1
4824799999,526,586,700,1012,1079,48,NCNTY48247N48247,Jim Hogg County,5300,TX,0
4824999999,622,626,828,1037,1119,48,NCNTY48249N48249,Jim Wells County,40838,TX,0
4825199999,754,853,1068,1460,1851,48,METRO19100MM2800,Johnson County,150934,TX,1
4825399999,598,621,822,1064,1367,48,METRO10180M10180,Jones County,20202,TX,1
4825599999,502,581,769,963,1185,48,NCNTY48255N48255,Karnes County,14824,TX,0
4825799999,836,989,1201,1600,2080,48,METRO19100M19100,Kaufman County,103350,TX,1
4825999999,799,984,1217,1525,2138,48,METRO41700N48259,Kendall County,33410,TX,1
4826199999,564,597,751,997,1157,48,NCNTY48261N48261,Kenedy County,416,TX,0
4826399999,526,557,700,1012,1079,48,NCNTY48263N48263,Kent County,808,TX,0
4826599999,717,735,842,1178,1199,48,NCNTY48265N48265,Kerr County,49625,TX,0
4826799999,581,633,773,968,1191,48,NCNTY48267N48267,Kimble County,4607,TX,0
4826999999,757,801,1007,1262,1552,48,NCNTY48269N48269,King County,286,TX,0
4827199999,606,641,806,1010,1242,48,NCNTY48271N48271,Kinney County,3598,TX,0
4827399999,587,612,781,1129,1372,48,NCNTY48273N48273,Kleberg County,32061,TX,0
4827599999,526,557,700,877,1079,48,NCNTY48275N48275,Knox County,3719,TX,0
4827799999,570,600,743,982,1305,48,NCNTY48277N48277,Lamar County,49793,TX,0
4827999999,526,611,700,896,946,48,NCNTY48279N48279,Lamb County,13977,TX,0
4828199999,547,551,729,1054,1203,48,METRO28660N48281,Lampasas County,19677,TX,1
4828399999,567,570,754,1090,1162,48,NCNTY48283N48283,La Salle County,6886,TX,0
4828599999,466,548,725,1029,1117,48,NCNTY48285N48285,Lavaca County,19263,TX,0
4828799999,616,652,820,1110,1263,48,NCNTY48287N48287,Lee County,16612,TX,0
4828999999,526,562,700,947,1040,48,NCNTY48289N48289,Leon County,16801,TX,0
4829199999,812,907,1104,1509,1897,48,METRO26420M26420,Liberty County,75643,TX,1
4829399999,514,605,800,1002,1081,48,NCNTY48293N48293,Limestone County,23384,TX,0
4829599999,532,618,708,945,963,48,NCNTY48295N48295,Lipscomb County,3302,TX,0
4829799999,532,535,700,1012,1230,48,NCNTY48297N48297,Live Oak County,11531,TX,0
4829999999,611,615,813,1019,1253,48,NCNTY48299N48299,Llano County,19301,TX,0
4830199999,564,597,751,997,1157,48,NCNTY48301N48301,Loving County,82,TX,0
4830399999,635,726,880,1272,1546,48,METRO31180M31180,Lubbock County,278831,TX,1
4830599999,517,625,715,969,1256,48,METRO31180N48305,Lynn County,5915,TX,1
4830799999,566,569,753,943,1160,48,NCNTY48307N48307,McCulloch County,8283,TX,0
4830999999,572,628,823,1124,1325,48,METRO47380M47380,McLennan County,234906,TX,1
4831199999,564,597,751,997,1157,48,NCNTY48311N48311,McMullen County,707,TX,0
4831399999,606,623,807,1011,1091,48,NCNTY48313N48313,Madison County,13664,TX,0
4831599999,526,557,700,919,1230,48,NCNTY48315N48315,Marion County,10546,TX,0
4831799999,556,560,700,973,976,48,METRO33260N48317,Martin County,4799,TX,1
4831999999,733,776,976,1257,1504,48,NCNTY48319N48319,Mason County,4012,TX,0
4832199999,615,619,754,945,1292,48,NCNTY48321N48321,Matagorda County,36702,TX,0
4832399999,543,546,711,891,1107,48,NCNTY48323N48323,Maverick County,54258,TX,0
4832599999,529,609,806,1097,1313,48,METRO41700N48325,Medina County,46006,TX,1
4832799999,534,565,710,890,1094,48,NCNTY48327N48327,Menard County,2242,TX,0
4832999999,1060,1067,1337,1675,1900,48,METRO33260M33260,Midland County,136872,TX,1
4833199999,526,529,700,927,1230,48,NCNTY48331N48331,Milam County,24757,TX,0
4833399999,526,557,700,877,1079,48,NCNTY48333N48333,Mills County,4936,TX,0
4833599999,526,529,700,877,1079,48,NCNTY48335N48335,Mitchell County,9403,TX,0
4833799999,650,654,865,1084,1333,48,NCNTY48337N48337,Montague County,19719,TX,0
4833999999,812,907,1104,1509,1897,48,METRO26420M26420,Montgomery County,455746,TX,1
4834199999,561,604,746,963,1149,48,NCNTY48341N48341,Moore County,21904,TX,0
4834399999,450,559,700,1012,1212,48,NCNTY48343N48343,Morris County,12934,TX,0
4834599999,526,557,700,930,1079,48,NCNTY48345N48345,Motley County,1210,TX,0
4834799999,553,687,831,1090,1309,48,NCNTY48347N48347,Nacogdoches County,64524,TX,0
4834999999,625,629,779,1057,1254,48,NCNTY48349N48349,Navarro County,47735,TX,0
4835199999,494,568,700,987,991,48,METRO13140N48351,Newton County,14445,TX,1
4835399999,526,529,700,887,1230,48,NCNTY48353N48353,Nolan County,15216,TX,0
4835599999,826,876,1110,1484,1725,48,METRO18580M18580,Nueces County,340223,TX,1
4835799999,564,603,750,961,1227,48,NCNTY48357N48357,Ochiltree County,10223,TX,0
4835999999,622,736,956,1198,1457,48,METRO11100N48359,Oldham County,2052,TX,1
4836199999,647,745,920,1187,1310,48,METRO13140M13140,Orange County,81837,TX,1
4836399999,532,601,783,1058,1281,48,NCNTY48363N48363,Palo Pinto County,28111,TX,0
4836599999,548,551,729,913,1139,48,NCNTY48365N48365,Panola County,23796,TX,0
4836799999,754,853,1068,1460,1851,48,METRO19100MM2800,Parker County,116927,TX,1
4836999999,526,611,700,962,1230,48,NCNTY48369N48369,Parmer County,10269,TX,0
4837199999,614,650,817,1130,1435,48,NCNTY48371N48371,Pecos County,15507,TX,0
4837399999,566,569,753,981,1125,48,NCNTY48373N48373,Polk County,45413,TX,0
4837599999,553,654,849,1148,1293,48,METRO11100M11100,Potter County,121073,TX,1
4837799999,526,557,700,1012,1079,48,NCNTY48377N48377,Presidio County,7818,TX,0
4837999999,546,582,700,1012,1083,48,NCNTY48379N48379,Rains County,10914,TX,0
4838199999,553,654,849,1148,1293,48,METRO11100M11100,Randall County,120725,TX,1
4838399999,563,654,749,941,1154,48,NCNTY48383N48383,Reagan County,3367,TX,0
4838599999,565,657,752,1030,1159,48,NCNTY48385N48385,Real County,3309,TX,0
4838799999,526,529,700,877,1079,48,NCNTY48387N48387,Red River County,12860,TX,0
4838999999,543,575,723,1012,1114,48,NCNTY48389N48389,Reeves County,13783,TX,0
4839199999,564,656,751,941,1157,48,NCNTY48391N48391,Refugio County,7383,TX,0
4839399999,564,597,751,997,1157,48,NCNTY48393N48393,Roberts County,929,TX,0
4839599999,660,767,911,1317,1600,48,METRO17780M17780,Robertson County,16622,TX,1
4839799999,836,989,1201,1600,2080,48,METRO19100M19100,Rockwall County,78337,TX,1
4839999999,526,529,700,877,946,48,NCNTY48399N48399,Runnels County,10501,TX,0
4840199999,517,599,792,1043,1121,48,METRO30980N48401,Rusk County,53330,TX,1
4840399999,526,529,700,877,1079,48,NCNTY48403N48403,Sabine County,10834,TX,0
4840599999,552,556,735,921,1133,48,NCNTY48405N48405,San Augustine County,8865,TX,0
4840799999,526,557,700,952,956,48,NCNTY48407N48407,San Jacinto County,26384,TX,0
4840999999,826,876,1110,1484,1725,48,METRO18580M18580,San Patricio County,64804,TX,1
4841199999,526,529,700,1012,1079,48,NCNTY48411N48411,San Saba County,6131,TX,0
4841399999,526,536,700,930,1079,48,NCNTY48413N48413,Schleicher County,3461,TX,0
4841599999,640,677,851,1172,1439,48,NCNTY48415N48415,Scurry County,16921,TX,0
4841799999,526,601,700,1012,1106,48,NCNTY48417N48417,Shackelford County,3378,TX,0
4841999999,526,529,700,889,1063,48,NCNTY48419N48419,Shelby County,25448,TX,0
4842199999,526,611,700,943,946,48,NCNTY48421N48421,Sherman County,3034,TX,0
4842399999,742,747,908,1178,1443,48,METRO46340M46340,Smith County,209714,TX,1
4842599999,571,668,815,1141,1407,48,METRO19100N48425,Somervell County,8490,TX,1
4842799999,526,546,700,885,1079,48,NCNTY48427N48427,Starr County,60968,TX,0
4842999999,526,540,700,1012,1079,48,NCNTY48429N48429,Stephens County,9630,TX,0
4843199999,564,597,751,997,1157,48,NCNTY48431N48431,Sterling County,1143,TX,0
4843399999,564,597,751,997,1157,48,NCNTY48433N48433,Stonewall County,1490,TX,0
4843599999,526,611,700,1011,1079,48,NCNTY48435N48435,Sutton County,4128,TX,0
4843799999,526,529,700,898,1079,48,NCNTY48437N48437,Swisher County,7854,TX,0
4843999999,754,853,1068,1460,1851,48,METRO19100MM2800,Tarrant County,1809034,TX,1
4844199999,598,621,822,1064,1367,48,METRO10180M10180,Taylor County,131506,TX,1
4844399999,628,665,836,1110,1288,48,NCNTY48443N48443,Terrell County,984,TX,0
4844599999,544,547,724,975,979,48,NCNTY48445N48445,Terry County,12651,TX,0
4844799999,526,557,700,1012,1079,48,NCNTY48447N48447,Throckmorton County,1641,TX,0
4844999999,564,567,700,898,1230,48,NCNTY48449N48449,Titus County,32334,TX,0
4845199999,615,732,958,1293,1539,48,METRO41660M41660,Tom Green County,110224,TX,1
4845399999,931,1086,1315,1734,2099,48,METRO12420M12420,Travis County,1024266,TX,1
4845599999,603,607,803,1006,1237,48,NCNTY48455N48455,Trinity County,14585,TX,0
4845799999,532,618,708,950,1084,48,NCNTY48457N48457,Tyler County,21766,TX,0
4845999999,585,766,910,1195,1431,48,METRO30980M30980,Upshur County,39309,TX,1
4846199999,526,611,700,1012,1079,48,NCNTY48461N48461,Upton County,3355,TX,0
4846399999,596,611,700,890,1079,48,NCNTY48463N48463,Uvalde County,26405,TX,0
4846599999,539,544,717,1015,1018,48,NCNTY48465N48465,Val Verde County,48879,TX,0
4846799999,579,583,771,1066,1154,48,NCNTY48467N48467,Van Zandt County,52579,TX,0
4846999999,693,784,960,1251,1328,48,METRO47020M47020,Victoria County,86793,TX,1
4847199999,594,768,906,1135,1591,48,NCNTY48471N48471,Walker County,67861,TX,0
4847399999,812,907,1104,1509,1897,48,METRO26420M26420,Waller County,43205,TX,1
4847599999,547,591,728,918,1122,48,NCNTY48475N48475,Ward County,10658,TX,0
4847799999,703,744,852,1067,1497,48,NCNTY48477N48477,Washington County,33718,TX,0
4847999999,664,676,857,1130,1307,48,METRO29700M29700,Webb County,250304,TX,1
4848199999,628,632,772,971,1317,48,NCNTY48481N48481,Wharton County,41280,TX,0
4848399999,526,611,700,877,1079,48,NCNTY48483N48483,Wheeler County,5410,TX,0
4848599999,496,599,772,1069,1356,48,METRO48660M48660,Wichita County,131500,TX,1
4848799999,526,605,700,1012,1230,48,NCNTY48487N48487,Wilbarger County,13535,TX,0
4848999999,553,557,700,943,981,48,NCNTY48489N48489,Willacy County,22134,TX,0
4849199999,931,1086,1315,1734,2099,48,METRO12420M12420,Williamson County,422679,TX,1
4849399999,688,844,1050,1379,1689,48,METRO41700M41700,Wilson County,42918,TX,1
4849599999,526,557,700,1012,1079,48,NCNTY48495N48495,Winkler County,7110,TX,0
4849799999,714,857,1020,1278,1438,48,METRO19100N48497,Wise County,59127,TX,1
4849999999,572,599,761,1043,1299,48,NCNTY48499N48499,Wood County,41964,TX,0
4850199999,526,611,700,877,1079,48,NCNTY48501N48501,Yoakum County,7879,TX,0
4850399999,526,529,700,951,1079,48,NCNTY48503N48503,Young County,18550,TX,0
4850599999,526,611,700,1012,1079,48,NCNTY48505N48505,Zapata County,14018,TX,0
4850799999,526,611,700,877,1079,48,NCNTY48507N48507,Zavala County,11677,TX,0
4900199999,476,545,699,945,1155,49,NCNTY49001N49001,Beaver County,6629,UT,0
4900399999,473,544,720,1004,1172,49,METRO36260N49003,Box Elder County,49975,UT,1
4900599999,450,564,700,1008,1213,49,METRO30860M30860,Cache County,112656,UT,1
4900799999,500,549,699,1011,1211,49,NCNTY49007N49007,Carbon County,21403,UT,0
4900999999,528,605,776,1070,1218,49,NCNTY49009N49009,Daggett County,1059,UT,0
4901199999,594,713,910,1290,1514,49,METRO36260M36260,Davis County,306479,UT,1
4901399999,555,684,816,1142,1363,49,NCNTY49013N49013,Duchesne County,18607,UT,0
4901599999,476,611,699,887,945,49,NCNTY49015N49015,Emery County,10976,UT,0
4901799999,476,545,699,1011,1019,49,NCNTY49017N49017,Garfield County,5172,UT,0
4901999999,562,644,826,1112,1117,49,NCNTY49019N49019,Grand County,9225,UT,0
4902199999,475,598,699,1011,1179,49,NCNTY49021N49021,Iron County,46163,UT,0
4902399999,654,751,862,1246,1514,49,METRO39340M39340,Juab County,10246,UT,1
4902599999,535,619,809,1070,1218,49,NCNTY49025N49025,Kane County,7125,UT,0
4902799999,476,528,699,889,1228,49,NCNTY49027N49027,Millard County,12503,UT,0
4902999999,594,713,910,1290,1514,49,METRO36260M36260,Morgan County,9469,UT,1
4903199999,521,597,765,958,1201,49,NCNTY49031N49031,Piute County,1556,UT,0
4903399999,528,605,776,1070,1218,49,NCNTY49033N49033,Rich County,2264,UT,0
4903599999,708,870,1075,1518,1727,49,METRO41620M41620,Salt Lake County,1029655,UT,1
4903799999,476,611,699,930,1097,49,NCNTY49037N49037,San Juan County,14746,UT,0
4903999999,476,528,699,876,987,49,NCNTY49039N49039,Sanpete County,27822,UT,0
4904199999,476,584,699,969,1099,49,NCNTY49041N49041,Sevier County,20802,UT,0
4904399999,760,977,1183,1570,2078,49,NCNTY49043N49043,Summit County,36324,UT,0
4904599999,613,751,887,1282,1558,49,METRO41620N49045,Tooele County,58218,UT,1
4904799999,588,692,916,1209,1402,49,NCNTY49047N49047,Uintah County,32588,UT,0
4904999999,654,751,862,1246,1514,49,METRO39340M39340,Utah County,516564,UT,1
4905199999,703,781,1033,1347,1788,49,NCNTY49051N49051,Wasatch County,23530,UT,0
4905399999,649,717,916,1312,1609,49,METRO41100M41100,Washington County,138115,UT,1
4905599999,476,611,699,876,1097,49,NCNTY49055N49055,Wayne County,2778,UT,0
4905799999,594,713,910,1290,1514,49,METRO36260M36260,Weber County,231236,UT,1
5000100325,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,1371,VT,0
5000108575,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,1218,VT,0
5000109025,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,3894,VT,0
5000116000,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,1185,VT,0
5000126300,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,2775,VT,0
5000128600,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,164,VT,0
5000129575,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,298,VT,0
5000131525,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,323,VT,0
5000139325,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,1100,VT,0
5000140075,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,1271,VT,0
5000144350,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,8496,VT,0
5000145550,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,1980,VT,0
5000148700,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,1727,VT,0
5000153725,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,1250,VT,0
5000153950,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,677,VT,0
5000159650,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,588,VT,0
5000162575,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,1136,VT,0
5000165050,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,1265,VT,0
5000170075,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,1777,VT,0
5000174650,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,2588,VT,0
5000176075,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,486,VT,0
5000183275,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,833,VT,0
5000183800,706,858,1006,1262,1497,50,NCNTY50001N50001,Addison County,419,VT,0
5000301450,766,797,912,1228,1233,50,NCNTY50003N50003,Bennington County,2317,VT,0
5000304825,766,797,912,1228,1233,50,NCNTY50003N50003,Bennington County,15764,VT,0
5000317725,766,797,912,1228,1233,50,NCNTY50003N50003,Bennington County,2031,VT,0
5000327962,766,797,912,1228,1233,50,NCNTY50003N50003,Bennington County,8,VT,0
5000339025,766,797,912,1228,1233,50,NCNTY50003N50003,Bennington County,158,VT,0
5000342850,766,797,912,1228,1233,50,NCNTY50003N50003,Bennington County,4391,VT,0
5000355000,766,797,912,1228,1233,50,NCNTY50003N50003,Bennington County,375,VT,0
5000357025,766,797,912,1228,1233,50,NCNTY50003N50003,Bennington County,3527,VT,0
5000358600,766,797,912,1228,1233,50,NCNTY50003N50003,Bennington County,763,VT,0
5000361000,766,797,912,1228,1233,50,NCNTY50003N50003,Bennington County,714,VT,0
5000362875,766,797,912,1228,1233,50,NCNTY50003N50003,Bennington County,405,VT,0
5000363175,766,797,912,1228,1233,50,NCNTY50003N50003,Bennington County,109,VT,0
5000363550,766,797,912,1228,1233,50,NCNTY50003N50003,Bennington County,3590,VT,0
5000369775,766,797,912,1228,1233,50,NCNTY50003N50003,Bennington County,824,VT,0
5000371425,766,797,912,1228,1233,50,NCNTY50003N50003,Bennington County,956,VT,0
5000385075,766,797,912,1228,1233,50,NCNTY50003N50003,Bennington County,769,VT,0
5000385675,766,797,912,1228,1233,50,NCNTY50003N50003,Bennington County,424,VT,0
5000502875,710,724,882,1105,1192,50,NCNTY50005N50005,Caledonia County,1708,VT,0
5000510450,710,724,882,1105,1192,50,NCNTY50005N50005,Caledonia County,1753,VT,0
5000517125,710,724,882,1105,1192,50,NCNTY50005N50005,Caledonia County,2196,VT,0
5000530550,710,724,882,1105,1192,50,NCNTY50005N50005,Caledonia County,1022,VT,0
5000531825,710,724,882,1105,1192,50,NCNTY50005N50005,Caledonia County,3010,VT,0
5000537900,710,724,882,1105,1192,50,NCNTY50005N50005,Caledonia County,493,VT,0
5000541725,710,724,882,1105,1192,50,NCNTY50005N50005,Caledonia County,5981,VT,0
5000547725,710,724,882,1105,1192,50,NCNTY50005N50005,Caledonia County,581,VT,0
5000554400,710,724,882,1105,1192,50,NCNTY50005N50005,Caledonia County,732,VT,0
5000561525,710,724,882,1105,1192,50,NCNTY50005N50005,Caledonia County,1174,VT,0
5000562200,710,724,882,1105,1192,50,NCNTY50005N50005,Caledonia County,7603,VT,0
5000564075,710,724,882,1105,1192,50,NCNTY50005N50005,Caledonia County,703,VT,0
5000569925,710,724,882,1105,1192,50,NCNTY50005N50005,Caledonia County,216,VT,0
5000571575,710,724,882,1105,1192,50,NCNTY50005N50005,Caledonia County,1029,VT,0
5000575700,710,724,882,1105,1192,50,NCNTY50005N50005,Caledonia County,935,VT,0
5000577125,710,724,882,1105,1192,50,NCNTY50005N50005,Caledonia County,1280,VT,0
5000583500,710,724,882,1105,1192,50,NCNTY50005N50005,Caledonia County,811,VT,0
5000706550,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,1182,VT,1
5000710300,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,30,VT,1
5000710675,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,42417,VT,1
5000713300,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,3754,VT,1
5000714875,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,17067,VT,1
5000724175,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,19587,VT,1
5000733475,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,4396,VT,1
5000734600,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,1938,VT,1
5000736700,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,5009,VT,1
5000745250,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,10352,VT,1
5000759275,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,4081,VT,1
5000762050,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,674,VT,1
5000764300,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,7144,VT,1
5000766175,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,17904,VT,1
5000773975,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,3016,VT,1
5000780350,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,2029,VT,1
5000784475,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,8698,VT,1
5000785150,862,1044,1341,1744,1823,50,METRO15540M15540,Chittenden County,7267,VT,1
5000902125,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,24,VT,0
5000902162,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,0,VT,0
5000906325,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,221,VT,0
5000908725,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,1222,VT,0
5000910075,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,112,VT,0
5000911800,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,972,VT,0
5000915250,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,1235,VT,0
5000921250,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,290,VT,0
5000925975,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,32,VT,0
5000929125,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,88,VT,0
5000930775,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,261,VT,0
5000939700,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,104,VT,0
5000939775,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,0,VT,0
5000941425,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,1302,VT,0
5000942475,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,208,VT,0
5000952750,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,169,VT,0
5000975175,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,62,VT,0
5000976337,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,0,VT,0
5000976562,583,595,762,955,1030,50,NCNTY50009N50009,Essex County,4,VT,0
5001102500,862,1044,1341,1744,1823,50,METRO15540M15540,Franklin County,1322,VT,1
5001105425,862,1044,1341,1744,1823,50,METRO15540M15540,Franklin County,1692,VT,1
5001124050,862,1044,1341,1744,1823,50,METRO15540M15540,Franklin County,2781,VT,1
5001124925,862,1044,1341,1744,1823,50,METRO15540M15540,Franklin County,4285,VT,1
5001125225,862,1044,1341,1744,1823,50,METRO15540M15540,Franklin County,1891,VT,1
5001126500,862,1044,1341,1744,1823,50,METRO15540M15540,Franklin County,1277,VT,1
5001127100,862,1044,1341,1744,1823,50,METRO15540M15540,Franklin County,1405,VT,1
5001127700,862,1044,1341,1744,1823,50,METRO15540M15540,Franklin County,4515,VT,1
5001133025,862,1044,1341,1744,1823,50,METRO15540M15540,Franklin County,3535,VT,1
5001145850,862,1044,1341,1744,1823,50,METRO15540M15540,Franklin County,1201,VT,1
5001159125,862,1044,1341,1744,1823,50,METRO15540M15540,Franklin County,2308,VT,1
5001161675,862,1044,1341,1744,1823,50,METRO15540M15540,Franklin County,6918,VT,1
5001161750,862,1044,1341,1744,1823,50,METRO15540M15540,Franklin County,5999,VT,1
5001164600,862,1044,1341,1744,1823,50,METRO15540M15540,Franklin County,2190,VT,1
5001171725,862,1044,1341,1744,1823,50,METRO15540M15540,Franklin County,6427,VT,1
5001300860,862,1044,1341,1744,1823,50,METRO15540M15540,Grand Isle County,1998,VT,1
5001329275,862,1044,1341,1744,1823,50,METRO15540M15540,Grand Isle County,2067,VT,1
5001335875,862,1044,1341,1744,1823,50,METRO15540M15540,Grand Isle County,471,VT,1
5001350650,862,1044,1341,1744,1823,50,METRO15540M15540,Grand Isle County,803,VT,1
5001367000,862,1044,1341,1744,1823,50,METRO15540M15540,Grand Isle County,1631,VT,1
5001504375,785,829,988,1238,1493,50,NCNTY50015N50015,Lamoille County,348,VT,0
5001511500,785,829,988,1238,1493,50,NCNTY50015N50015,Lamoille County,3659,VT,0
