fips,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state,hud_area_code,countyname,pop,state_alpha,metro
1315199999,873,898,1031,1344,1651,13,METRO12060M12060,Henry County,203922,GA,1
1315399999,587,705,828,1058,1314,13,METRO47580M47580,Houston County,139900,GA,1
1315599999,517,520,659,862,1047,13,NCNTY13155N13155,Irwin County,9538,GA,0
1315799999,583,587,770,968,1267,13,NCNTY13157N13157,Jackson County,60485,GA,0
1315999999,873,898,1031,1344,1651,13,METRO12060M12060,Jasper County,13900,GA,1
1316199999,517,520,659,826,938,13,NCNTY13161N13161,Jeff Davis County,15068,GA,0
1316399999,492,495,659,848,1064,13,NCNTY13163N13163,Jefferson County,16930,GA,0
1316599999,517,520,659,847,1047,13,NCNTY13165N13165,Jenkins County,8340,GA,0
1316799999,535,538,659,894,898,13,NCNTY13167N13167,Johnson County,9980,GA,0
1316999999,528,677,778,1040,1250,13,METRO31420M31420,Jones County,28669,GA,1
1317199999,537,540,695,943,947,13,METRO12060N13171,Lamar County,18317,GA,1
1317399999,554,558,709,994,1249,13,METRO46660M46660,Lanier County,10078,GA,1
1317599999,525,528,659,875,1101,13,NCNTY13175N13175,Laurens County,48434,GA,0
1317799999,562,588,716,950,1014,13,METRO10500M10500,Lee County,28298,GA,1
1317999999,647,731,840,1179,1479,13,METRO25980M25980,Liberty County,63453,GA,1
1318199999,529,574,659,959,1161,13,METRO12260N13181,Lincoln County,7996,GA,1
1318399999,531,577,666,969,1174,13,METRO25980N13183,Long County,14464,GA,1
1318599999,554,558,709,994,1249,13,METRO46660M46660,Lowndes County,109233,GA,1
1318799999,592,596,793,1152,1397,13,NCNTY13187N13187,Lumpkin County,29966,GA,0
1318999999,617,636,771,1053,1358,13,METRO12260M12260,McDuffie County,21875,GA,1
1319199999,580,583,752,1050,1091,13,METRO15260M15260,McIntosh County,14333,GA,1
1319399999,492,495,659,826,898,13,NCNTY13193N13193,Macon County,14740,GA,0
1319599999,613,666,783,1054,1353,13,METRO12020M12020,Madison County,28120,GA,1
1319799999,621,685,823,1142,1450,13,METRO17980M17980,Marion County,8742,GA,1
1319999999,539,543,722,1050,1141,13,METRO12060N13199,Meriwether County,21992,GA,1
1320199999,558,574,659,826,1047,13,NCNTY13201N13201,Miller County,6125,GA,0
1320599999,492,495,659,826,898,13,NCNTY13205N13205,Mitchell County,23498,GA,0
1320799999,533,651,748,1026,1269,13,METRO31420N13207,Monroe County,26424,GA,1
1320999999,558,574,659,908,1047,13,NCNTY13209N13209,Montgomery County,9123,GA,0
1321199999,678,697,801,1165,1253,13,METRO12060N13211,Morgan County,17868,GA,1
1321399999,510,513,659,887,1061,13,METRO19140N13213,Murray County,39628,GA,1
1321599999,621,685,823,1142,1450,13,METRO17980M17980,Muscogee County,189885,GA,1
1321799999,873,898,1031,1344,1651,13,METRO12060M12060,Newton County,99958,GA,1
1321999999,613,666,783,1054,1353,13,METRO12020M12020,Oconee County,32808,GA,1
1322199999,613,666,783,1054,1353,13,METRO12020M12020,Oglethorpe County,14899,GA,1
1322399999,873,898,1031,1344,1651,13,METRO12060M12060,Paulding County,142324,GA,1
1322599999,510,579,694,908,945,13,METRO47580N13225,Peach County,27695,GA,1
1322799999,873,898,1031,1344,1651,13,METRO12060M12060,Pickens County,29431,GA,1
1322999999,558,574,659,959,1047,13,NCNTY13229N13229,Pierce County,18758,GA,0
1323199999,873,898,1031,1344,1651,13,METRO12060M12060,Pike County,17869,GA,1
1323399999,541,545,725,979,1141,13,NCNTY13233N13233,Polk County,41475,GA,0
1323599999,485,574,659,936,1039,13,METRO47580N13235,Pulaski County,12010,GA,1
1323799999,642,660,758,950,1069,13,NCNTY13237N13237,Putnam County,21218,GA,0
1323999999,517,520,659,959,1047,13,NCNTY13239N13239,Quitman County,2513,GA,0
1324199999,553,556,740,987,1055,13,NCNTY13241N13241,Rabun County,16276,GA,0
1324399999,533,536,713,894,1133,13,NCNTY13243N13243,Randolph County,7719,GA,0
1324599999,617,636,771,1053,1358,13,METRO12260M12260,Richmond County,200549,GA,1
1324799999,873,898,1031,1344,1651,13,METRO12060M12060,Rockdale County,85215,GA,1
1324999999,492,495,659,959,1047,13,NCNTY13249N13249,Schley County,5010,GA,0
1325199999,492,495,659,853,898,13,NCNTY13251N13251,Screven County,14593,GA,0
1325399999,492,495,659,879,1134,13,NCNTY13253N13253,Seminole County,8729,GA,0
1325599999,873,898,1031,1344,1651,13,METRO12060M12060,Spalding County,64073,GA,1
1325799999,492,495,659,959,1161,13,NCNTY13257N13257,Stephens County,26175,GA,0
1325999999,492,495,659,912,1047,13,NCNTY13259N13259,Stewart County,6058,GA,0
1326199999,570,574,708,888,1025,13,NCNTY13261N13261,Sumter County,32819,GA,0
1326399999,565,569,723,960,1158,13,NCNTY13263N13263,Talbot County,6865,GA,0
1326599999,609,613,776,973,1133,13,NCNTY13265N13265,Taliaferro County,1717,GA,0
1326799999,558,574,659,959,1161,13,NCNTY13267N13267,Tattnall County,25520,GA,0
1326999999,558,574,659,907,1060,13,NCNTY13269N13269,Taylor County,8906,GA,0
1327199999,492,495,659,826,1047,13,NCNTY13271N13271,Telfair County,16500,GA,0
1327399999,562,588,716,950,1014,13,METRO10500M10500,Terrell County,9315,GA,1
1327599999,583,606,753,1007,1051,13,NCNTY13275N13275,Thomas County,44720,GA,0
1327799999,517,521,677,849,946,13,NCNTY13277N13277,Tift County,40118,GA,0
1327999999,489,574,659,910,1161,13,NCNTY13279N13279,Toombs County,27223,GA,0
1328199999,580,583,711,980,1252,13,NCNTY13281N13281,Towns County,10471,GA,0
1328399999,499,502,659,916,1047,13,NCNTY13283N13283,Treutlen County,6885,GA,0
1328599999,590,594,749,1089,1103,13,NCNTY13285N13285,Troup County,67044,GA,0
1328799999,517,520,659,826,1161,13,NCNTY13287N13287,Turner County,8930,GA,0
1328999999,528,677,778,1040,1250,13,METRO31420M31420,Twiggs County,9023,GA,1
1329199999,499,502,668,838,1126,13,NCNTY13291N13291,Union County,21356,GA,0
1329399999,464,586,673,938,1059,13,NCNTY13293N13293,Upson County,27153,GA,0
1329599999,542,656,806,1053,1302,13,METRO16860M16860,Walker County,68756,GA,1
1329799999,873,898,1031,1344,1651,13,METRO12060M12060,Walton County,83768,GA,1
1329999999,420,514,659,925,928,13,NCNTY13299N13299,Ware County,36312,GA,0
1330199999,492,495,659,959,1161,13,NCNTY13301N13301,Warren County,5834,GA,0
1330399999,558,574,659,938,942,13,NCNTY13303N13303,Washington County,21187,GA,0
1330599999,492,495,659,903,1047,13,NCNTY13305N13305,Wayne County,30099,GA,0
1330799999,528,531,673,844,1069,13,NCNTY13307N13307,Webster County,2799,GA,0
1330999999,517,520,659,959,1047,13,NCNTY13309N13309,Wheeler County,7421,GA,0
1331199999,558,562,743,1008,1012,13,NCNTY13311N13311,White County,27144,GA,0
1331399999,563,597,696,959,998,13,METRO19140M19140,Whitfield County,102599,GA,1
1331599999,558,574,659,826,1047,13,NCNTY13315N13315,Wilcox County,9255,GA,0
1331799999,492,495,659,873,1047,13,NCNTY13317N13317,Wilkes County,10593,GA,0
1331999999,517,520,659,898,1148,13,NCNTY13319N13319,Wilkinson County,9563,GA,0
1332199999,562,588,716,950,1014,13,METRO10500M10500,Worth County,21679,GA,1
1500199999,877,1009,1322,1663,1936,15,NCNTY15001N15001,Hawaii County,185079,HI,0
1500399999,1352,1527,2031,2954,3525,15,METRO46520M46520,Honolulu County,953207,HI,1
1500599999,1126,1295,1623,2361,2859,15,METRO27980N15005,Kalawao County,90,HI,1
1500799999,964,1220,1511,2013,2413,15,NCNTY15007N15007,Kauai County,67091,HI,0
1500999999,1124,1292,1619,2355,2852,15,METRO27980N15009,Maui County,154834,HI,1
1600199999,552,676,866,1251,1456,16,METRO14260M14260,Ada County,392365,ID,1
1600399999,512,524,697,917,1188,16,NCNTY16003N16003,Adams County,3976,ID,0
1600599999,459,541,719,1002,1266,16,METRO38540M38540,Bannock County,82839,ID,1
1600799999,512,524,697,996,1228,16,NCNTY16007N16007,Bear Lake County,5986,ID,0
1600999999,513,525,698,928,1201,16,NCNTY16009N16009,Benewah County,9285,ID,0
1601199999,522,534,710,909,1236,16,NCNTY16011N16011,Bingham County,45607,ID,0
1601399999,747,764,1016,1274,1789,16,NCNTY16013N16013,Blaine County,21376,ID,0
1601599999,552,676,866,1251,1456,16,METRO14260M14260,Boise County,7028,ID,1
1601799999,577,608,785,1035,1297,16,NCNTY16017N16017,Bonner County,40877,ID,0
1601999999,494,558,739,1036,1207,16,METRO26820M26820,Bonneville County,104234,ID,1
1602199999,529,541,720,1042,1227,16,NCNTY16021N16021,Boundary County,10972,ID,0
1602399999,475,540,710,1026,1162,16,METRO26820N16023,Butte County,2891,ID,1
1602599999,512,528,697,1014,1188,16,NCNTY16025N16025,Camas County,1117,ID,0
1602799999,552,676,866,1251,1456,16,METRO14260M14260,Canyon County,188923,ID,1
1602999999,512,571,697,941,1187,16,NCNTY16029N16029,Caribou County,6963,ID,0
1603199999,512,549,697,1014,1227,16,NCNTY16031N16031,Cassia County,22952,ID,0
1603399999,512,528,697,958,1188,16,NCNTY16033N16033,Clark County,982,ID,0
1603599999,540,553,735,922,1097,16,NCNTY16035N16035,Clearwater County,8761,ID,0
1603799999,512,577,697,1014,1188,16,NCNTY16037N16037,Custer County,4368,ID,0
1603999999,544,556,740,1047,1303,16,NCNTY16039N16039,Elmore County,27038,ID,0
1604199999,448,573,702,1021,1195,16,METRO30860M30860,Franklin County,12786,ID,1
1604399999,545,557,741,929,1101,16,NCNTY16043N16043,Fremont County,13242,ID,0
1604599999,504,594,790,1082,1095,16,METRO14260N16045,Gem County,16719,ID,1
1604799999,512,526,697,1014,1227,16,NCNTY16047N16047,Gooding County,15464,ID,0
1604999999,512,545,697,944,1178,16,NCNTY16049N16049,Idaho County,16267,ID,0
1605199999,494,558,739,1036,1207,16,METRO26820M26820,Jefferson County,26140,ID,1
1605399999,541,577,736,971,1122,16,NCNTY16053N16053,Jerome County,22374,ID,0
1605599999,626,641,848,1213,1494,16,METRO17660M17660,Kootenai County,138494,ID,1
1605799999,540,565,731,1063,1287,16,NCNTY16057N16057,Latah County,37244,ID,0
1605999999,512,587,697,989,1188,16,NCNTY16059N16059,Lemhi County,7936,ID,0
1606199999,512,571,697,1014,1148,16,NCNTY16061N16061,Lewis County,3821,ID,0
1606399999,512,597,697,990,1226,16,NCNTY16063N16063,Lincoln County,5208,ID,0
1606599999,610,628,721,1049,1270,16,NCNTY16065N16065,Madison County,37536,ID,0
1606799999,512,607,697,956,1069,16,NCNTY16067N16067,Minidoka County,20069,ID,0
1606999999,511,584,777,1012,1264,16,METRO30300M30300,Nez Perce County,39265,ID,1
1607199999,512,531,697,952,1000,16,NCNTY16071N16071,Oneida County,4286,ID,0
1607399999,552,676,866,1251,1456,16,METRO14260M14260,Owyhee County,11526,ID,1
1607599999,556,569,757,961,1310,16,NCNTY16075N16075,Payette County,22623,ID,0
1607799999,558,571,759,952,1034,16,NCNTY16077N16077,Power County,7817,ID,0
1607999999,514,556,699,919,1152,16,NCNTY16079N16079,Shoshone County,12765,ID,0
1608199999,660,664,871,1092,1400,16,NCNTY16081N16081,Teton County,10170,ID,0
1608399999,491,564,745,1000,1299,16,NCNTY16083N16083,Twin Falls County,77230,ID,0
1608599999,577,590,785,1142,1338,16,NCNTY16085N16085,Valley County,9862,ID,0
1608799999,512,524,697,1006,1056,16,NCNTY16087N16087,Washington County,10198,ID,0
1700199999,506,509,670,927,958,17,NCNTY17001N17001,Adams County,67103,IL,0
1700399999,527,530,703,1008,1119,17,METRO16020M16020,Alexander County,8238,IL,1
1700599999,492,612,721,904,1107,17,METRO41180N17005,Bond County,17768,IL,1
1700799999,516,584,777,1047,1130,17,METRO40420M40420,Boone County,54165,IL,1
1700999999,836,953,1253,1621,1816,17,NCNTY17009N17009,Brown County,6937,IL,0
1701199999,485,571,760,953,1035,17,NCNTY17011N17011,Bureau County,34978,IL,0
1701399999,609,692,896,1187,1388,17,METRO41180M41180,Calhoun County,5089,IL,1
1701599999,455,504,670,840,964,17,NCNTY17015N17015,Carroll County,15387,IL,0
1701799999,560,577,670,964,998,17,NCNTY17017N17017,Cass County,13642,IL,0
1701999999,615,695,849,1076,1386,17,METRO16580M16580,Champaign County,201081,IL,1
1702199999,486,514,673,855,946,17,NCNTY17021N17021,Christian County,34800,IL,0
1702399999,451,520,670,879,1180,17,NCNTY17023N17023,Clark County,16335,IL,0
1702599999,451,583,670,846,964,17,NCNTY17025N17025,Clay County,13815,IL,0
1702799999,609,692,896,1187,1388,17,METRO41180M41180,Clinton County,37762,IL,1
1702999999,486,579,721,1011,1102,17,NCNTY17029N17029,Coles County,53873,IL,0
1703199999,879,1014,1180,1501,1794,17,METRO16980M16980,Cook County,5194675,IL,1
1703399999,451,581,670,840,913,17,NCNTY17033N17033,Crawford County,19817,IL,0
1703599999,427,530,670,840,1119,17,NCNTY17035N17035,Cumberland County,11048,IL,0
1703799999,635,720,958,1326,1592,17,METRO16980MM2050,DeKalb County,105160,IL,1
1703999999,539,542,670,928,929,17,METRO14010N17039,De Witt County,16561,IL,1
1704199999,473,528,702,928,1000,17,NCNTY17041N17041,Douglas County,19980,IL,0
1704399999,879,1014,1180,1501,1794,17,METRO16980M16980,DuPage County,916924,IL,1
1704599999,451,504,670,870,913,17,NCNTY17045N17045,Edgar County,18576,IL,0
1704799999,451,579,670,840,984,17,NCNTY17047N17047,Edwards County,6721,IL,0
1704999999,517,520,670,975,1071,17,NCNTY17049N17049,Effingham County,34242,IL,0
1705199999,439,504,670,863,931,17,NCNTY17051N17051,Fayette County,22140,IL,0
1705399999,615,695,849,1076,1386,17,METRO16580M16580,Ford County,14081,IL,1
1705599999,451,513,670,843,941,17,NCNTY17055N17055,Franklin County,39561,IL,0
1705799999,468,561,694,922,1118,17,NCNTY17057N17057,Fulton County,37069,IL,0
1705999999,451,583,670,961,964,17,NCNTY17059N17059,Gallatin County,5589,IL,0
1706199999,451,572,670,872,1032,17,NCNTY17061N17061,Greene County,13886,IL,0
1706399999,698,813,1081,1467,1472,17,METRO16980MM3170,Grundy County,50063,IL,1
1706599999,460,521,683,856,983,17,NCNTY17065N17065,Hamilton County,8457,IL,0
1706799999,434,523,670,840,977,17,NCNTY17067N17067,Hancock County,19104,IL,0
1706999999,451,572,670,900,964,17,NCNTY17069N17069,Hardin County,4320,IL,0
1707199999,429,513,672,843,963,17,NCNTY17071N17071,Henderson County,7331,IL,0
1707399999,515,607,778,1013,1137,17,METRO19340M19340,Henry County,50486,IL,1
1707599999,516,552,670,878,1169,17,NCNTY17075N17075,Iroquois County,29718,IL,0
1707799999,454,566,712,965,970,17,METRO16060N17077,Jackson County,60218,IL,1
1707999999,451,559,670,961,964,17,NCNTY17079N17079,Jasper County,9698,IL,0
1708199999,457,535,696,873,980,17,NCNTY17081N17081,Jefferson County,38827,IL,0
1708399999,609,692,896,1187,1388,17,METRO41180M41180,Jersey County,22985,IL,1
1708599999,463,583,670,940,1041,17,NCNTY17085N17085,Jo Daviess County,22678,IL,0
1708799999,463,517,687,861,989,17,NCNTY17087N17087,Johnson County,12582,IL,0
1708999999,879,1014,1180,1501,1794,17,METRO16980M16980,Kane County,515269,IL,1
1709199999,567,668,889,1206,1441,17,METRO28100M28100,Kankakee County,113449,IL,1
1709399999,915,921,1225,1782,2158,17,METRO16980MM3780,Kendall County,114736,IL,1
1709599999,427,504,670,848,913,17,NCNTY17095N17095,Knox County,52919,IL,0
1709799999,879,1014,1180,1501,1794,17,METRO16980M16980,Lake County,703462,IL,1
1709999999,498,587,781,1108,1189,17,NCNTY17099N17099,La Salle County,113924,IL,0
1710199999,500,504,670,840,913,17,NCNTY17101N17101,Lawrence County,16833,IL,0
1710399999,527,560,745,934,1050,17,NCNTY17103N17103,Lee County,36031,IL,0
1710599999,446,526,699,952,1002,17,NCNTY17105N17105,Livingston County,38950,IL,0
1710799999,470,525,698,933,981,17,NCNTY17107N17107,Logan County,30305,IL,0
1710999999,493,583,732,918,1026,17,NCNTY17109N17109,McDonough County,32612,IL,0
1711199999,879,1014,1180,1501,1794,17,METRO16980M16980,McHenry County,308760,IL,1
1711399999,613,677,894,1229,1534,17,METRO14010M14060,McLean County,169572,IL,1
1711599999,487,584,764,1048,1067,17,METRO19500M19500,Macon County,110768,IL,1
1711799999,457,504,670,914,964,17,METRO41180N17117,Macoupin County,47765,IL,1
1711999999,609,692,896,1187,1388,17,METRO41180M41180,Madison County,269282,IL,1
1712199999,427,504,670,880,926,17,NCNTY17121N17121,Marion County,39437,IL,0
1712399999,549,610,778,994,1128,17,METRO37900M37900,Marshall County,12640,IL,1
1712599999,482,538,716,898,975,17,NCNTY17125N17125,Mason County,14666,IL,0
1712799999,493,571,760,953,1100,17,NCNTY17127N17127,Massac County,15429,IL,0
1712999999,555,636,826,1067,1125,17,METRO44100M44100,Menard County,12705,IL,1
1713199999,515,607,778,1013,1137,17,METRO19340M19340,Mercer County,16434,IL,1
1713399999,609,692,896,1187,1388,17,METRO41180M41180,Monroe County,32957,IL,1
1713599999,436,545,684,858,986,17,NCNTY17135N17135,Montgomery County,30104,IL,0
1713799999,427,504,670,893,913,17,NCNTY17137N17137,Morgan County,35547,IL,0
1713999999,521,583,670,901,1052,17,NCNTY17139N17139,Moultrie County,14846,IL,0
1714199999,474,553,736,993,1157,17,NCNTY17141N17141,Ogle County,53497,IL,0
1714399999,549,610,778,994,1128,17,METRO37900M37900,Peoria County,186494,IL,1
1714599999,451,563,670,863,980,17,NCNTY17145N17145,Perry County,22350,IL,0
1714799999,615,695,849,1076,1386,17,METRO16580M16580,Piatt County,16729,IL,1
1714999999,451,504,670,857,913,17,NCNTY17149N17149,Pike County,16430,IL,0
1715199999,451,504,670,961,964,17,NCNTY17151N17151,Pope County,4470,IL,0
1715399999,451,583,670,946,964,17,NCNTY17153N17153,Pulaski County,6161,IL,0
1715599999,484,548,729,916,1049,17,NCNTY17155N17155,Putnam County,6006,IL,0
1715799999,474,559,674,872,1061,17,NCNTY17157N17157,Randolph County,33476,IL,0
1715999999,500,504,670,883,1057,17,NCNTY17159N17159,Richland County,16233,IL,0
1716199999,515,607,778,1013,1137,17,METRO19340M19340,Rock Island County,147546,IL,1
1716399999,609,692,896,1187,1388,17,METRO41180M41180,St. Clair County,270056,IL,1
1716599999,427,504,670,909,913,17,NCNTY17165N17165,Saline County,24913,IL,0
1716799999,555,636,826,1067,1125,17,METRO44100M44100,Sangamon County,197465,IL,1
1716999999,451,537,670,843,964,17,NCNTY17169N17169,Schuyler County,7544,IL,0
1717199999,451,504,670,840,913,17,NCNTY17171N17171,Scott County,5355,IL,0
1717399999,451,504,670,932,1068,17,NCNTY17173N17173,Shelby County,22363,IL,0
1717599999,549,610,778,994,1128,17,METRO37900M37900,Stark County,5994,IL,1
1717799999,442,504,670,843,965,17,NCNTY17177N17177,Stephenson County,47711,IL,0
1717999999,549,610,778,994,1128,17,METRO37900M37900,Tazewell County,135394,IL,1
1718199999,451,504,670,927,1174,17,NCNTY17181N17181,Union County,17808,IL,0
1718399999,473,568,741,929,1039,17,METRO19180M19180,Vermilion County,81625,IL,1
1718599999,455,508,675,919,919,17,NCNTY17185N17185,Wabash County,11947,IL,0
1718799999,483,515,685,871,933,17,NCNTY17187N17187,Warren County,17707,IL,0
1718999999,527,531,706,885,962,17,NCNTY17189N17189,Washington County,14716,IL,0
1719199999,451,504,670,840,923,17,NCNTY17191N17191,Wayne County,16760,IL,0
1719399999,427,504,670,879,1007,17,NCNTY17193N17193,White County,14665,IL,0
1719599999,542,582,719,908,1022,17,NCNTY17195N17195,Whiteside County,58498,IL,0
1719799999,879,1014,1180,1501,1794,17,METRO16980M16980,Will County,677560,IL,1
1719999999,520,523,696,963,1226,17,METRO16060N17199,Williamson County,66357,IL,1
1720199999,516,584,777,1047,1130,17,METRO40420M40420,Winnebago County,295266,IL,1
1720399999,549,610,778,994,1128,17,METRO37900M37900,Woodford County,38664,IL,1
1800199999,486,579,697,1014,1218,18,NCNTY18001N18001,Adams County,34387,IN,0
1800399999,503,590,752,967,1073,18,METRO23060M23060,Allen County,355329,IN,1
1800599999,628,707,843,1075,1152,18,METRO18020M18020,Bartholomew County,76794,IN,1
1800799999,612,690,824,1117,1423,18,METRO29200M29140,Benton County,8854,IN,1
1800999999,486,524,697,940,1030,18,NCNTY18009N18009,Blackford County,12766,IN,0
1801199999,599,696,852,1140,1296,18,METRO26900M26900,Boone County,56640,IN,1
1801399999,599,696,852,1140,1296,18,METRO26900M26900,Brown County,15242,IN,1
1801599999,521,524,697,979,982,18,METRO29200N18015,Carroll County,20155,IN,1
1801799999,449,529,704,883,1050,18,NCNTY18017N18017,Cass County,38966,IN,0
1801999999,578,656,821,1119,1259,18,METRO31140M31140,Clark County,110232,IN,1
1802199999,491,607,769,1011,1047,18,METRO45460M45460,Clay County,26890,IN,1
1802399999,467,573,732,986,1012,18,NCNTY18023N18023,Clinton County,33224,IN,0
1802599999,486,524,697,939,999,18,NCNTY18025N18025,Crawford County,10713,IN,0
1802799999,486,524,697,955,978,18,NCNTY18027N18027,Daviess County,31648,IN,0
1802999999,556,643,845,1178,1370,18,METRO17140M17140,Dearborn County,50047,IN,1
1803199999,570,617,816,1050,1111,18,NCNTY18031N18031,Decatur County,25740,IN,0
1803399999,478,575,718,960,978,18,NCNTY18033N18033,DeKalb County,42223,IN,0
1803599999,531,552,728,942,1150,18,METRO34620M34620,Delaware County,117671,IN,1
1803799999,528,531,697,961,1228,18,NCNTY18037N18037,Dubois County,41889,IN,0
1803999999,498,597,781,979,1098,18,METRO21140M21140,Elkhart County,197559,IN,1
1804199999,502,541,719,920,1066,18,NCNTY18041N18041,Fayette County,24277,IN,0
1804399999,578,656,821,1119,1259,18,METRO31140M31140,Floyd County,74578,IN,1
1804599999,534,575,765,959,1042,18,NCNTY18045N18045,Fountain County,17240,IN,0
1804799999,475,559,744,933,1066,18,NCNTY18047N18047,Franklin County,23087,IN,0
1804999999,486,607,697,874,949,18,NCNTY18049N18049,Fulton County,20836,IN,0
1805199999,612,630,723,931,988,18,NCNTY18051N18051,Gibson County,33503,IN,0
1805399999,484,548,697,943,1012,18,NCNTY18053N18053,Grant County,70061,IN,0
1805599999,475,577,697,874,1228,18,NCNTY18055N18055,Greene County,33165,IN,0
1805799999,599,696,852,1140,1296,18,METRO26900M26900,Hamilton County,274569,IN,1
1805999999,599,696,852,1140,1296,18,METRO26900M26900,Hancock County,70002,IN,1
1806199999,578,656,821,1119,1259,18,METRO31140M31140,Harrison County,39364,IN,1
1806399999,599,696,852,1140,1296,18,METRO26900M26900,Hendricks County,145448,IN,1
1806599999,547,551,697,920,960,18,NCNTY18065N18065,Henry County,49462,IN,0
1806799999,494,532,697,959,987,18,METRO29020M29020,Howard County,82752,IN,1
1806999999,510,562,715,980,984,18,NCNTY18069N18069,Huntington County,37124,IN,0
1807199999,509,617,730,1052,1171,18,NCNTY18071N18071,Jackson County,42376,IN,0
1807399999,611,617,812,1018,1430,18,METRO16980N18073,Jasper County,33478,IN,1
1807599999,486,532,697,946,949,18,NCNTY18075N18075,Jay County,21253,IN,0
1807799999,577,599,748,1029,1058,18,NCNTY18077N18077,Jefferson County,32428,IN,0
1807999999,539,580,772,971,1051,18,NCNTY18079N18079,Jennings County,28525,IN,0
1808199999,599,696,852,1140,1296,18,METRO26900M26900,Johnson County,139654,IN,1
1808399999,549,553,735,992,1001,18,NCNTY18083N18083,Knox County,38440,IN,0
1808599999,547,625,765,1008,1042,18,NCNTY18085N18085,Kosciusko County,77358,IN,0
1808799999,486,591,697,960,1136,18,NCNTY18087N18087,LaGrange County,37128,IN,0
1808999999,578,741,906,1154,1248,18,METRO16980MM2960,Lake County,496005,IN,1
1809199999,484,572,758,951,1032,18,METRO33140M33140,LaPorte County,111467,IN,1
1809399999,495,559,743,932,1309,18,NCNTY18093N18093,Lawrence County,46134,IN,0
1809599999,467,568,732,954,1109,18,METRO26900M11300,Madison County,131636,IN,1
1809799999,599,696,852,1140,1296,18,METRO26900M26900,Marion County,903393,IN,1
1809999999,559,573,753,975,1026,18,NCNTY18099N18099,Marshall County,47051,IN,0
1810199999,486,542,697,1010,1228,18,NCNTY18101N18101,Martin County,10334,IN,0
1810399999,486,607,697,962,1228,18,NCNTY18103N18103,Miami County,36903,IN,0
1810599999,678,709,920,1208,1620,18,METRO14020MM1020,Monroe County,137974,IN,1
1810799999,549,567,754,968,1027,18,NCNTY18107N18107,Montgomery County,38124,IN,0
1810999999,599,696,852,1140,1296,18,METRO26900M26900,Morgan County,68894,IN,1
1811199999,578,741,906,1154,1248,18,METRO16980MM2960,Newton County,14244,IN,1
1811399999,490,607,702,940,1174,18,NCNTY18113N18113,Noble County,47536,IN,0
1811599999,556,643,845,1178,1370,18,METRO17140M17140,Ohio County,6128,IN,1
1811799999,486,550,697,940,1073,18,NCNTY18117N18117,Orange County,19840,IN,0
1811999999,520,580,726,966,1279,18,METRO14020N18119,Owen County,21575,IN,1
1812199999,486,527,697,874,1097,18,NCNTY18121N18121,Parke County,17339,IN,0
1812399999,487,525,698,927,951,18,NCNTY18123N18123,Perry County,19338,IN,0
1812599999,486,524,697,874,1157,18,NCNTY18125N18125,Pike County,12845,IN,0
1812799999,578,741,906,1154,1248,18,METRO16980MM2960,Porter County,164343,IN,1
1812999999,555,595,769,968,1047,18,METRO21780M21780,Posey County,25910,IN,1
1813199999,486,541,697,905,999,18,NCNTY18131N18131,Pulaski County,13402,IN,0
1813399999,535,539,697,979,999,18,METRO26900N18133,Putnam County,37963,IN,1
1813599999,486,577,697,971,1155,18,NCNTY18135N18135,Randolph County,26171,IN,0
1813799999,475,579,744,949,1039,18,NCNTY18137N18137,Ripley County,28818,IN,0
1813999999,497,535,712,893,1024,18,NCNTY18139N18139,Rush County,17392,IN,0
1814199999,547,689,858,1100,1169,18,METRO43780M43780,St. Joseph County,266931,IN,1
1814399999,551,588,782,1047,1260,18,METRO31140N18143,Scott County,24181,IN,1
1814599999,599,696,852,1140,1296,18,METRO26900M26900,Shelby County,44436,IN,1
1814799999,445,524,697,923,951,18,NCNTY18147N18147,Spencer County,20952,IN,0
1814999999,516,556,739,927,1170,18,NCNTY18149N18149,Starke County,23363,IN,0
1815199999,542,584,777,985,1058,18,NCNTY18151N18151,Steuben County,34185,IN,0
1815399999,493,586,773,969,1053,18,METRO45460N18153,Sullivan County,21475,IN,1
1815599999,514,553,736,999,1002,18,NCNTY18155N18155,Switzerland County,10613,IN,0
1815799999,612,690,824,1117,1423,18,METRO29200M29140,Tippecanoe County,172780,IN,1
1815999999,549,653,786,985,1071,18,NCNTY18159N18159,Tipton County,15936,IN,0
1816199999,460,593,699,876,1014,18,METRO17140N18161,Union County,7516,IN,1
1816399999,555,595,769,968,1047,18,METRO21780M21780,Vanderburgh County,179703,IN,1
1816599999,491,607,769,1011,1047,18,METRO45460M45460,Vermillion County,16212,IN,1
1816799999,491,607,769,1011,1047,18,METRO45460M45460,Vigo County,107848,IN,1
1816999999,509,541,701,879,955,18,NCNTY18169N18169,Wabash County,32888,IN,0
1817199999,506,569,725,984,987,18,NCNTY18171N18171,Warren County,8508,IN,0
1817399999,555,595,769,968,1047,18,METRO21780M21780,Warrick County,59689,IN,1
1817599999,491,556,697,948,1136,18,METRO31140N18175,Washington County,28262,IN,1
1817799999,511,554,724,931,986,18,NCNTY18177N18177,Wayne County,68917,IN,0
1817999999,503,590,752,967,1073,18,METRO23060M23060,Wells County,27636,IN,1
1818199999,503,567,721,978,982,18,NCNTY18181N18181,White County,24643,IN,0
1818399999,503,590,752,967,1073,18,METRO23060M23060,Whitley County,33292,IN,1
