fips,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state,hud_area_code,countyname,pop,state_alpha,metro
2815399999,492,520,657,840,915,28,NCNTY28153N28153,Wayne County,20460,MS,0
2815599999,492,577,657,848,1154,28,NCNTY28155N28155,Webster County,9870,MS,0
2815799999,492,520,657,819,915,28,NCNTY28157N28157,Wilkinson County,9085,MS,0
2815999999,492,537,657,948,1125,28,NCNTY28159N28159,Winston County,18480,MS,0
2816199999,492,499,657,856,915,28,NCNTY28161N28161,Yalobusha County,12425,MS,0
2816399999,536,540,711,886,1064,28,METRO27140N28163,Yazoo County,27495,MS,1
2900199999,422,481,634,876,1113,29,NCNTY29001N29001,Adair County,25435,MO,0
2900399999,555,610,797,1064,1142,29,METRO41140M41140,Andrew County,17360,MO,1
2900599999,426,481,634,790,968,29,NCNTY29005N29005,Atchison County,5335,MO,0
2900799999,444,503,662,827,897,29,NCNTY29007N29007,Audrain County,25765,MO,0
2900999999,478,481,634,856,859,29,NCNTY29009N29009,Barry County,35400,MO,0
2901199999,426,557,634,832,1083,29,NCNTY29011N29011,Barton County,11940,MO,0
2901399999,485,530,698,911,1098,29,METRO28140N29013,Bates County,16405,MO,1
2901599999,478,481,634,915,1113,29,NCNTY29015N29015,Benton County,18920,MO,0
2901799999,542,587,773,1115,1188,29,METRO16020M16020,Bollinger County,12345,MO,1
2901999999,685,741,894,1207,1544,29,METRO17860M17860,Boone County,174590,MO,1
2902199999,555,610,797,1064,1142,29,METRO41140M41140,Buchanan County,89425,MO,1
2902399999,433,504,664,888,941,29,NCNTY29023N29023,Butler County,42825,MO,0
2902599999,678,813,978,1314,1490,29,METRO28140M28140,Caldwell County,9045,MO,1
2902799999,545,548,722,990,1180,29,METRO27620N29027,Callaway County,44795,MO,1
2902999999,461,522,687,919,1144,29,NCNTY29029N29029,Camden County,44855,MO,0
2903199999,542,587,773,1115,1188,29,METRO16020M16020,Cape Girardeau County,78015,MO,1
2903399999,426,481,634,790,921,29,NCNTY29033N29033,Carroll County,8910,MO,0
2903599999,414,482,635,791,860,29,NCNTY29035N29035,Carter County,6255,MO,0
2903799999,678,813,978,1314,1490,29,METRO28140M28140,Cass County,101890,MO,1
2903999999,426,484,634,812,859,29,NCNTY29039N29039,Cedar County,13860,MO,0
2904199999,426,492,634,897,1113,29,NCNTY29041N29041,Chariton County,7585,MO,0
2904399999,579,583,746,1076,1219,29,METRO44180M44180,Christian County,83030,MO,1
2904599999,426,487,634,849,968,29,NCNTY29045N29045,Clark County,6805,MO,0
2904799999,678,813,978,1314,1490,29,METRO28140M28140,Clay County,236070,MO,1
2904999999,678,813,978,1314,1490,29,METRO28140M28140,Clinton County,20495,MO,1
2905199999,437,525,670,967,975,29,METRO27620M27620,Cole County,76750,MO,1
2905399999,426,483,634,877,936,29,NCNTY29053N29053,Cooper County,17620,MO,0
2905599999,529,532,634,880,968,29,NCNTY29055N29055,Crawford County,24385,MO,0
2905699999,633,701,905,1185,1395,29,METRO41180M41180,Sullivan part,974,MO,1
2905799999,435,492,648,808,1138,29,NCNTY29057N29057,Dade County,7580,MO,0
2905999999,501,557,634,846,953,29,METRO44180N29059,Dallas County,16440,MO,1
2906199999,426,508,634,915,998,29,NCNTY29061N29061,Daviess County,8300,MO,0
2906399999,555,610,797,1064,1142,29,METRO41140M41140,DeKalb County,12565,MO,1
2906599999,426,481,634,805,921,29,NCNTY29065N29065,Dent County,15565,MO,0
2906799999,426,481,634,829,1113,29,NCNTY29067N29067,Douglas County,13390,MO,0
2906999999,426,497,634,892,984,29,NCNTY29069N29069,Dunklin County,30905,MO,0
2907199999,633,701,905,1185,1395,29,METRO41180M41180,Franklin County,102415,MO,1
2907399999,426,481,634,901,1113,29,NCNTY29073N29073,Gasconade County,14770,MO,0
2907599999,426,481,634,836,897,29,NCNTY29075N29075,Gentry County,6690,MO,0
2907799999,579,583,746,1076,1219,29,METRO44180M44180,Greene County,286760,MO,1
2907999999,426,481,634,850,968,29,NCNTY29079N29079,Grundy County,10110,MO,0
2908199999,413,481,634,816,859,29,NCNTY29081N29081,Harrison County,8615,MO,0
2908399999,455,531,699,936,947,29,NCNTY29083N29083,Henry County,21835,MO,0
2908599999,422,481,634,854,968,29,NCNTY29085N29085,Hickory County,9350,MO,0
2908799999,426,481,634,872,1113,29,NCNTY29087N29087,Holt County,4500,MO,0
2908999999,523,526,693,870,939,29,NCNTY29089N29089,Howard County,10145,MO,0
2909199999,431,487,642,800,889,29,NCNTY29091N29091,Howell County,40140,MO,0
2909399999,426,537,634,888,1089,29,NCNTY29093N29093,Iron County,10285,MO,0
2909599999,678,813,978,1314,1490,29,METRO28140M28140,Jackson County,688555,MO,1
2909799999,517,563,723,957,1001,29,METRO27900M27900,Jasper County,118520,MO,1
2909999999,633,701,905,1185,1395,29,METRO41180M41180,Jefferson County,222640,MO,1
2910199999,472,539,703,1014,1209,29,NCNTY29101N29101,Johnson County,53940,MO,0
2910399999,426,481,634,851,968,29,NCNTY29103N29103,Knox County,3975,MO,0
2910599999,464,481,634,915,1113,29,NCNTY29105N29105,Laclede County,35490,MO,0
2910799999,678,813,978,1314,1490,29,METRO28140M28140,Lafayette County,32655,MO,1
2910999999,426,487,634,915,1024,29,NCNTY29109N29109,Lawrence County,38130,MO,0
2911199999,413,481,634,790,968,29,NCNTY29111N29111,Lewis County,10080,MO,0
2911399999,633,701,905,1185,1395,29,METRO41180M41180,Lincoln County,54800,MO,1
2911599999,426,512,634,790,859,29,NCNTY29115N29115,Linn County,12250,MO,0
2911799999,442,500,658,820,1052,29,NCNTY29117N29117,Livingston County,15025,MO,0
2911999999,541,557,634,861,873,29,METRO22220N29119,McDonald County,22755,MO,1
2912199999,439,481,634,856,859,29,NCNTY29121N29121,Macon County,15320,MO,0
2912399999,426,490,634,790,859,29,NCNTY29123N29123,Madison County,12225,MO,0
2912599999,426,539,634,790,922,29,NCNTY29125N29125,Maries County,8960,MO,0
2912799999,515,520,645,901,904,29,NCNTY29127N29127,Marion County,28705,MO,0
2912999999,426,481,634,843,887,29,NCNTY29129N29129,Mercer County,3670,MO,0
2913199999,460,550,685,854,928,29,NCNTY29131N29131,Miller County,24945,MO,0
2913399999,437,494,651,811,926,29,NCNTY29133N29133,Mississippi County,13915,MO,0
2913599999,478,481,634,816,977,29,METRO27620N29135,Moniteau County,15905,MO,1
2913799999,426,481,634,790,1015,29,NCNTY29137N29137,Monroe County,8675,MO,0
2913999999,426,481,634,856,859,29,NCNTY29139N29139,Montgomery County,11620,MO,0
2914199999,426,485,634,856,859,29,NCNTY29141N29141,Morgan County,20095,MO,0
2914399999,426,481,634,790,866,29,NCNTY29143N29143,New Madrid County,18030,MO,0
2914599999,517,563,723,957,1001,29,METRO27900M27900,Newton County,58235,MO,1
2914799999,434,506,666,886,1033,29,NCNTY29147N29147,Nodaway County,22745,MO,0
2914999999,413,495,634,915,1077,29,NCNTY29149N29149,Oregon County,10780,MO,0
2915199999,437,525,670,967,975,29,METRO27620M27620,Osage County,13610,MO,1
2915399999,430,487,641,799,979,29,NCNTY29153N29153,Ozark County,9330,MO,0
2915599999,426,481,634,860,1068,29,NCNTY29155N29155,Pemiscot County,17345,MO,0
2915799999,434,491,647,913,1136,29,NCNTY29157N29157,Perry County,19135,MO,0
2915999999,490,559,696,923,943,29,NCNTY29159N29159,Pettis County,42310,MO,0
2916199999,482,545,718,900,1170,29,NCNTY29161N29161,Phelps County,44875,MO,0
2916399999,449,528,669,834,906,29,NCNTY29163N29163,Pike County,18515,MO,0
2916599999,678,813,978,1314,1490,29,METRO28140M28140,Platte County,96900,MO,1
2916799999,518,521,685,936,962,29,METRO44180N29167,Polk County,31345,MO,1
2916999999,499,636,744,1073,1306,29,NCNTY29169N29169,Pulaski County,53130,MO,0
2917199999,426,481,634,915,968,29,NCNTY29171N29171,Putnam County,4845,MO,0
2917399999,483,546,719,896,1098,29,NCNTY29173N29173,Ralls County,10210,MO,0
2917599999,472,505,634,851,889,29,NCNTY29175N29175,Randolph County,24985,MO,0
2917799999,678,813,978,1314,1490,29,METRO28140M28140,Ray County,22860,MO,1
2917999999,426,481,634,790,968,29,NCNTY29179N29179,Reynolds County,6360,MO,0
2918199999,426,522,634,790,968,29,NCNTY29181N29181,Ripley County,13805,MO,0
2918399999,633,701,905,1185,1395,29,METRO41180M41180,St. Charles County,385115,MO,1
2918599999,413,501,634,908,1071,29,NCNTY29185N29185,St. Clair County,9395,MO,0
2918699999,442,533,659,925,1011,29,NCNTY29186N29186,Ste. Genevieve County,17880,MO,0
2918799999,413,481,634,915,938,29,NCNTY29187N29187,St. Francois County,66250,MO,0
2918999999,633,701,905,1185,1395,29,METRO41180M41180,St. Louis County,999540,MO,1
2919599999,426,481,634,809,860,29,NCNTY29195N29195,Saline County,23010,MO,0
2919799999,426,481,634,850,859,29,NCNTY29197N29197,Schuyler County,4450,MO,0
2919999999,426,500,634,790,968,29,NCNTY29199N29199,Scotland County,4885,MO,0
2920199999,425,509,653,883,958,29,NCNTY29201N29201,Scott County,38860,MO,0
2920399999,413,481,634,790,859,29,NCNTY29203N29203,Shannon County,8275,MO,0
2920599999,413,481,634,790,1104,29,NCNTY29205N29205,Shelby County,6085,MO,0
2920799999,413,481,634,790,859,29,NCNTY29207N29207,Stoddard County,29635,MO,0
2920999999,549,552,685,956,1203,29,NCNTY29209N29209,Stone County,31530,MO,0
2921199999,455,515,678,845,918,29,NCNTY29211N29211,Sullivan County,6380,MO,0
2921399999,480,576,716,969,978,29,NCNTY29213N29213,Taney County,54310,MO,0
2921599999,413,481,634,828,979,29,NCNTY29215N29215,Texas County,25715,MO,0
2921799999,446,504,664,881,899,29,NCNTY29217N29217,Vernon County,20665,MO,0
2921999999,633,701,905,1185,1395,29,METRO41180M41180,Warren County,33555,MO,1
2922199999,426,481,634,790,968,29,NCNTY29221N29221,Washington County,24970,MO,0
2922399999,447,481,634,804,882,29,NCNTY29223N29223,Wayne County,13370,MO,0
2922599999,579,583,746,1076,1219,29,METRO44180M44180,Webster County,37560,MO,1
2922799999,426,481,634,848,968,29,NCNTY29227N29227,Worth County,2055,MO,0
2922999999,426,481,634,804,924,29,NCNTY29229N29229,Wright County,18305,MO,0
2951099999,633,701,905,1185,1395,29,METRO41180M41180,St. Louis city,314865,MO,1
3000199999,517,627,750,941,1317,30,NCNTY30001N30001,Beaverhead County,9360,MT,0
3000399999,598,665,867,1080,1252,30,NCNTY30003N30003,Big Horn County,13290,MT,0
3000599999,492,627,714,958,1031,30,NCNTY30005N30005,Blaine County,6645,MT,0
3000799999,586,645,850,1059,1358,30,NCNTY30007N30007,Broadwater County,5755,MT,0
3000999999,579,675,889,1250,1514,30,METRO13740M13740,Carbon County,10465,MT,1
3001199999,492,551,714,1030,1141,30,NCNTY30011N30011,Carter County,1320,MT,0
3001399999,565,569,749,1048,1285,30,METRO24500M24500,Cascade County,81815,MT,1
3001599999,492,542,714,940,967,30,NCNTY30015N30015,Chouteau County,5810,MT,0
3001799999,549,614,796,1137,1164,30,NCNTY30017N30017,Custer County,11895,MT,0
3001999999,549,614,796,1148,1272,30,NCNTY30019N30019,Daniels County,1790,MT,0
3002199999,583,757,894,1114,1211,30,NCNTY30021N30021,Dawson County,9325,MT,0
3002399999,492,615,714,991,1252,30,NCNTY30023N30023,Deer Lodge County,9130,MT,0
3002599999,550,668,798,1082,1275,30,NCNTY30025N30025,Fallon County,2925,MT,0
3002799999,592,651,858,1069,1506,30,NCNTY30027N30027,Fergus County,11325,MT,0
3002999999,615,731,929,1340,1561,30,NCNTY30029N30029,Flathead County,96145,MT,0
3003199999,698,760,991,1430,1740,30,NCNTY30031N30031,Gallatin County,100735,MT,0
3003399999,492,551,714,980,1141,30,NCNTY30033N30033,Garfield County,1085,MT,0
3003599999,501,568,748,932,1099,30,NCNTY30035N30035,Glacier County,13675,MT,0
3003799999,484,574,758,1059,1289,30,METRO13740N30037,Golden Valley County,745,MT,1
3003999999,506,557,734,915,1173,30,NCNTY30039N30039,Granite County,3205,MT,0
3004199999,640,644,765,1006,1219,30,NCNTY30041N30041,Hill County,16470,MT,0
3004399999,631,695,915,1140,1492,30,NCNTY30043N30043,Jefferson County,11625,MT,0
3004599999,492,551,714,978,1141,30,NCNTY30045N30045,Judith Basin County,1965,MT,0
3004799999,547,661,839,1075,1209,30,NCNTY30047N30047,Lake County,29520,MT,0
3004999999,647,782,993,1355,1518,30,NCNTY30049N30049,Lewis and Clark County,66290,MT,0
3005199999,547,551,714,980,1141,30,NCNTY30051N30051,Liberty County,2245,MT,0
3005399999,514,586,746,1076,1282,30,NCNTY30053N30053,Lincoln County,19250,MT,0
3005599999,512,573,743,1019,1187,30,NCNTY30055N30055,McCone County,1730,MT,0
3005799999,740,762,867,1080,1385,30,NCNTY30057N30057,Madison County,7900,MT,0
3005999999,520,582,754,992,1205,30,NCNTY30059N30059,Meagher County,2000,MT,0
3006199999,492,627,714,1030,1141,30,NCNTY30061N30061,Mineral County,4195,MT,0
3006399999,626,722,918,1324,1612,30,METRO33540M33540,Missoula County,114230,MT,1
3006599999,637,743,978,1219,1562,30,NCNTY30065N30065,Musselshell County,4765,MT,0
3006799999,694,727,957,1308,1519,30,NCNTY30067N30067,Park County,16000,MT,0
3006999999,610,683,885,1214,1414,30,NCNTY30069N30069,Petroleum County,455,MT,0
3007199999,492,551,714,890,1141,30,NCNTY30071N30071,Phillips County,4140,MT,0
3007399999,492,603,714,1030,1161,30,NCNTY30073N30073,Pondera County,6080,MT,0
3007599999,494,544,716,892,1144,30,NCNTY30075N30075,Powder River County,1610,MT,0
3007799999,492,542,714,890,1141,30,NCNTY30077N30077,Powell County,6850,MT,0
3007999999,610,683,885,1214,1414,30,NCNTY30079N30079,Prairie County,1325,MT,0
3008199999,605,666,877,1250,1540,30,NCNTY30081N30081,Ravalli County,41385,MT,0
3008399999,677,746,982,1224,1497,30,NCNTY30083N30083,Richland County,11405,MT,0
3008599999,542,597,786,979,1065,30,NCNTY30085N30085,Roosevelt County,11220,MT,0
3008799999,492,627,714,1000,1173,30,NCNTY30087N30087,Rosebud County,9290,MT,0
3008999999,563,576,750,1007,1109,30,NCNTY30089N30089,Sanders County,11415,MT,0
3009199999,563,629,816,1017,1222,30,NCNTY30091N30091,Sheridan County,3570,MT,0
3009399999,623,690,849,1058,1150,30,NCNTY30093N30093,Silver Bow County,34515,MT,0
3009599999,548,613,794,1145,1268,30,NCNTY30095N30095,Stillwater County,9340,MT,0
3009799999,605,677,877,1265,1401,30,NCNTY30097N30097,Sweet Grass County,3645,MT,0
3009999999,517,602,793,988,1392,30,NCNTY30099N30099,Teton County,6040,MT,0
3010199999,501,638,726,905,1160,30,NCNTY30101N30101,Toole County,5030,MT,0
3010399999,556,622,806,1004,1288,30,NCNTY30103N30103,Treasure County,790,MT,0
3010599999,554,610,803,1001,1088,30,NCNTY30105N30105,Valley County,7560,MT,0
3010799999,508,568,736,1010,1176,30,NCNTY30107N30107,Wheatland County,2110,MT,0
3010999999,610,683,885,1214,1414,30,NCNTY30109N30109,Wibaux County,1120,MT,0
3011199999,579,675,889,1250,1514,30,METRO13740M13740,Yellowstone County,156330,MT,1
3100199999,455,566,698,945,1152,31,NCNTY31001N31001,Adams County,31565,NE,0
3100399999,455,593,698,930,969,31,NCNTY31003N31003,Antelope County,6405,NE,0
3100599999,538,627,826,1029,1163,31,NCNTY31005N31005,Arthur County,420,NE,0
3100799999,455,530,698,896,983,31,NCNTY31007N31007,Banner County,730,NE,0
3100999999,455,530,698,896,983,31,NCNTY31009N31009,Blaine County,500,NE,0
3101199999,455,550,698,870,1075,31,NCNTY31011N31011,Boone County,5355,NE,0
3101399999,455,531,698,944,968,31,NCNTY31013N31013,Box Butte County,11200,NE,0
3101599999,455,613,698,899,970,31,NCNTY31015N31015,Boyd County,2050,NE,0
3101799999,475,554,729,908,1027,31,NCNTY31017N31017,Brown County,3060,NE,0
3101999999,509,593,781,1072,1371,31,NCNTY31019N31019,Buffalo County,48835,NE,0
3102199999,455,530,698,870,1079,31,NCNTY31021N31021,Burt County,6545,NE,0
3102399999,460,536,706,891,994,31,NCNTY31023N31023,Butler County,8105,NE,0
3102599999,650,762,946,1272,1419,31,METRO36540M36540,Cass County,25515,NE,1
3102799999,455,530,698,966,969,31,NCNTY31027N31027,Cedar County,8560,NE,0
3102999999,455,608,698,870,983,31,NCNTY31029N31029,Chase County,3805,NE,0
3103199999,455,559,698,980,983,31,NCNTY31031N31031,Cherry County,5790,NE,0
3103399999,455,583,698,942,946,31,NCNTY31033N31033,Cheyenne County,10010,NE,0
3103599999,455,613,698,870,1056,31,NCNTY31035N31035,Clay County,6265,NE,0
3103799999,455,538,698,874,946,31,NCNTY31037N31037,Colfax County,10615,NE,0
3103999999,455,552,698,906,955,31,NCNTY31039N31039,Cuming County,9040,NE,0
3104199999,455,530,698,870,946,31,NCNTY31041N31041,Custer County,10835,NE,0
3104399999,523,610,803,1001,1088,31,METRO43580M43580,Dakota County,20530,NE,1
3104599999,463,539,710,885,1000,31,NCNTY31045N31045,Dawes County,8970,NE,0
3104799999,457,552,701,932,1043,31,NCNTY31047N31047,Dawson County,23925,NE,0
3104999999,455,530,698,913,946,31,NCNTY31049N31049,Deuel County,1900,NE,0
3105199999,523,610,803,1001,1088,31,METRO43580M43580,Dixon County,5765,NE,1
3105399999,531,598,788,999,1147,31,NCNTY31053N31053,Dodge County,36575,NE,0
3105599999,650,762,946,1272,1419,31,METRO36540M36540,Douglas County,549705,NE,1
3105799999,455,530,698,870,983,31,NCNTY31057N31057,Dundy County,2015,NE,0
3105999999,455,613,698,912,978,31,NCNTY31059N31059,Fillmore County,5605,NE,0
3106199999,455,530,698,870,1195,31,NCNTY31061N31061,Franklin County,3020,NE,0
3106399999,455,530,698,878,946,31,NCNTY31063N31063,Frontier County,2625,NE,0
3106599999,455,530,698,870,946,31,NCNTY31065N31065,Furnas County,4815,NE,0
3106799999,455,530,698,904,1072,31,NCNTY31067N31067,Gage County,21630,NE,0
3106999999,455,568,698,921,983,31,NCNTY31069N31069,Garden County,1915,NE,0
3107199999,455,534,698,870,983,31,NCNTY31071N31071,Garfield County,1960,NE,0
3107399999,455,613,698,964,1028,31,NCNTY31073N31073,Gosper County,2020,NE,0
3107599999,455,530,698,896,983,31,NCNTY31075N31075,Grant County,680,NE,0
3107799999,455,530,698,870,983,31,NCNTY31077N31077,Greeley County,2435,NE,0
3107999999,557,605,780,1068,1093,31,METRO24260N31079,Hall County,61235,NE,1
3108199999,504,537,707,1020,1241,31,METRO24260N31081,Hamilton County,9150,NE,1
3108399999,455,530,698,876,954,31,NCNTY31083N31083,Harlan County,3470,NE,0
3108599999,500,582,767,985,1080,31,NCNTY31085N31085,Hayes County,955,NE,0
3108799999,455,530,698,947,950,31,NCNTY31087N31087,Hitchcock County,2860,NE,0
3108999999,455,613,698,926,1107,31,NCNTY31089N31089,Holt County,10295,NE,0
3109199999,455,530,698,896,983,31,NCNTY31091N31091,Hooker County,685,NE,0
3109399999,498,530,698,949,1046,31,METRO24260N31093,Howard County,6385,NE,1
3109599999,455,530,698,924,983,31,NCNTY31095N31095,Jefferson County,7275,NE,0
3109799999,455,530,698,934,946,31,NCNTY31097N31097,Johnson County,5200,NE,0
3109999999,486,655,746,930,1011,31,NCNTY31099N31099,Kearney County,6545,NE,0
3110199999,526,530,698,887,1075,31,NCNTY31101N31101,Keith County,8130,NE,0
3110399999,455,530,698,896,983,31,NCNTY31103N31103,Keya Paha County,720,NE,0
3110599999,457,616,701,874,1024,31,NCNTY31105N31105,Kimball County,3690,NE,0
3110799999,455,530,698,911,991,31,NCNTY31107N31107,Knox County,8495,NE,0
3110999999,621,667,865,1216,1483,31,METRO30700M30700,Lancaster County,306355,NE,1
3111199999,536,538,709,957,960,31,NCNTY31111N31111,Lincoln County,35570,NE,0
3111399999,455,530,698,980,983,31,NCNTY31113N31113,Logan County,920,NE,0
3111599999,455,530,698,896,983,31,NCNTY31115N31115,Loup County,535,NE,0
3111799999,455,530,698,896,983,31,NCNTY31117N31117,McPherson County,430,NE,0
3111999999,466,543,715,965,969,31,NCNTY31119N31119,Madison County,35060,NE,0
3112199999,498,530,698,942,946,31,METRO24260N31121,Merrick County,7830,NE,1
3112399999,476,611,731,911,990,31,NCNTY31123N31123,Morrill County,4905,NE,0
3112599999,455,577,698,889,1156,31,NCNTY31125N31125,Nance County,3570,NE,0
3112799999,522,566,698,962,1049,31,NCNTY31127N31127,Nemaha County,7040,NE,0
3112999999,455,610,698,1007,1159,31,NCNTY31129N31129,Nuckolls County,4320,NE,0
3113199999,468,555,718,895,1167,31,NCNTY31131N31131,Otoe County,15875,NE,0
3113399999,455,530,698,870,983,31,NCNTY31133N31133,Pawnee County,2705,NE,0
3113599999,455,586,698,967,1225,31,NCNTY31135N31135,Perkins County,2905,NE,0
3113799999,455,613,698,1007,1102,31,NCNTY31137N31137,Phelps County,9165,NE,0
3113999999,455,556,698,870,946,31,NCNTY31139N31139,Pierce County,7175,NE,0
3114199999,494,576,758,1023,1027,31,NCNTY31141N31141,Platte County,32875,NE,0
3114399999,455,549,698,942,946,31,NCNTY31143N31143,Polk County,5245,NE,0
3114599999,455,530,698,870,946,31,NCNTY31145N31145,Red Willow County,10870,NE,0
3114799999,455,580,698,920,946,31,NCNTY31147N31147,Richardson County,8045,NE,0
3114999999,455,530,698,980,983,31,NCNTY31149N31149,Rock County,1380,NE,0
3115199999,528,616,811,1011,1108,31,NCNTY31151N31151,Saline County,14325,NE,0
3115399999,650,762,946,1272,1419,31,METRO36540M36540,Sarpy County,175190,NE,1
3115599999,522,575,757,1092,1295,31,METRO36540N31155,Saunders County,20955,NE,1
3115799999,472,560,725,934,1195,31,NCNTY31157N31157,Scotts Bluff County,36510,NE,0
3115999999,525,552,727,1032,1276,31,METRO30700N31159,Seward County,17045,NE,1
3116199999,455,613,698,982,1225,31,NCNTY31161N31161,Sheridan County,5240,NE,0
3116399999,455,555,698,1007,1010,31,NCNTY31163N31163,Sherman County,3050,NE,0
3116599999,455,530,698,870,1225,31,NCNTY31165N31165,Sioux County,1255,NE,0
3116799999,504,587,773,963,1149,31,NCNTY31167N31167,Stanton County,6020,NE,0
3116999999,455,547,698,892,1016,31,NCNTY31169N31169,Thayer County,5135,NE,0
3117199999,457,533,702,901,989,31,NCNTY31171N31171,Thomas County,645,NE,0
3117399999,526,530,698,870,946,31,NCNTY31173N31173,Thurston County,7055,NE,0
3117599999,455,530,698,870,1133,31,NCNTY31175N31175,Valley County,4250,NE,0
3117799999,650,762,946,1272,1419,31,METRO36540M36540,Washington County,20415,NE,1
3117999999,455,531,698,870,1205,31,NCNTY31179N31179,Wayne County,9410,NE,0
3118199999,526,530,698,870,946,31,NCNTY31181N31181,Webster County,3595,NE,0
3118399999,455,530,698,896,983,31,NCNTY31183N31183,Wheeler County,845,NE,0
3118599999,455,559,698,895,1138,31,NCNTY31185N31185,York County,13830,NE,0
3200199999,671,676,890,1274,1402,32,NCNTY32001N32001,Churchill County,24020,NV,0
3200399999,728,877,1080,1558,1882,32,METRO29820M29820,Clark County,2112435,NV,1
3200599999,841,847,1067,1494,1873,32,NCNTY32005N32005,Douglas County,47630,NV,0
3200799999,626,746,961,1386,1420,32,NCNTY32007N32007,Elko County,52375,NV,0
3200999999,465,542,714,1010,1113,32,NCNTY32009N32009,Esmeralda County,1100,NV,0
3201199999,581,677,891,1260,1388,32,NCNTY32011N32011,Eureka County,1730,NV,0
3201399999,629,734,965,1203,1307,32,NCNTY32013N32013,Humboldt County,17090,NV,0
3201599999,676,788,1038,1314,1617,32,NCNTY32015N32015,Lander County,5885,NV,0
3201799999,482,623,740,1068,1153,32,NCNTY32017N32017,Lincoln County,5205,NV,0
3201999999,631,635,836,1206,1468,32,NCNTY32019N32019,Lyon County,52305,NV,0
3202199999,465,595,714,1030,1113,32,NCNTY32021N32021,Mineral County,4470,NV,0
3202399999,546,647,838,1125,1242,32,NCNTY32023N32023,Nye County,43295,NV,0
3202799999,465,542,714,890,1113,32,NCNTY32027N32027,Pershing County,6660,NV,0
3202999999,698,846,1071,1545,1880,32,METRO39900M39900,Storey County,3890,NV,1
3203199999,698,846,1071,1545,1880,32,METRO39900M39900,Washoe County,445550,NV,1
3203399999,551,724,846,1208,1212,32,NCNTY32033N32033,White Pine County,9860,NV,0
3251099999,618,733,943,1360,1656,32,METRO16180M16180,Carson City,54220,NV,1
3300101060,691,794,1020,1377,1382,33,NCNTY33001N33001,Belknap County,5265,NH,0
3300103220,691,794,1020,1377,1382,33,NCNTY33001N33001,Belknap County,4615,NH,0
3300104740,691,794,1020,1377,1382,33,NCNTY33001N33001,Belknap County,7275,NH,0
3300110660,691,794,1020,1377,1382,33,NCNTY33001N33001,Belknap County,1000,NH,0
3300128740,691,794,1020,1377,1382,33,NCNTY33001N33001,Belknap County,7110,NH,0
3300128980,691,794,1020,1377,1382,33,NCNTY33001N33001,Belknap County,3740,NH,0
3300140180,691,794,1020,1377,1382,33,NCNTY33001N33001,Belknap County,16235,NH,0
3300147140,691,794,1020,1377,1382,33,NCNTY33001N33001,Belknap County,6335,NH,0
3300151540,691,794,1020,1377,1382,33,NCNTY33001N33001,Belknap County,2275,NH,0
3300167300,691,794,1020,1377,1382,33,NCNTY33001N33001,Belknap County,2975,NH,0
3300177060,691,794,1020,1377,1382,33,NCNTY33001N33001,Belknap County,3555,NH,0
3300300420,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,780,NH,0
3300303700,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,2760,NH,0
3300307940,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,875,NH,0
3300311780,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,340,NH,0
3300314660,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,10020,NH,0
3300323380,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,320,NH,0
3300323620,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,1435,NH,0
3300327700,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,1315,NH,0
3300332500,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,160,NH,0
3300334500,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,50,NH,0
3300338260,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,955,NH,0
3300345060,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,2520,NH,0
3300349380,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,4050,NH,0
3300358740,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,4285,NH,0
3300367780,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,1340,NH,0
3300376100,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,2915,NH,0
3300377620,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,2155,NH,0
3300378180,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,5005,NH,0
3300386420,653,815,1002,1340,1643,33,NCNTY33003N33003,Carroll County,6235,NH,0
3300500820,725,806,1062,1457,1550,33,NCNTY33005N33005,Cheshire County,1845,NH,0
3300512260,725,806,1062,1457,1550,33,NCNTY33005N33005,Cheshire County,3565,NH,0
3300519140,725,806,1062,1457,1550,33,NCNTY33005N33005,Cheshire County,1485,NH,0
3300526500,725,806,1062,1457,1550,33,NCNTY33005N33005,Cheshire County,2295,NH,0
3300529220,725,806,1062,1457,1550,33,NCNTY33005N33005,Cheshire County,700,NH,0
3300534420,725,806,1062,1457,1550,33,NCNTY33005N33005,Cheshire County,915,NH,0
3300536660,725,806,1062,1457,1550,33,NCNTY33005N33005,Cheshire County,3925,NH,0
